"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"CK Outfitters Lodge",,,"6346 W 301st St","Osage City","Kansas","US","https://www.ckoutfitters.net/",,"Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CK%20Outfitters%20Lodge&query_place_id=ChIJlwUswpHTvocRd57p-nTwrEo","Hunting club"
"Twisted Cedar Outfitters","5","13","77240 N 2440 Rd","Oakwood","Oklahoma","US",,"(405) 434-5272","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Twisted%20Cedar%20Outfitters&query_place_id=ChIJ1VOZhJGNrocRxJm4xKtV16I","Hunting club"
"Fowl Skies Outfitters","5","6",,"Waurika","Oklahoma","US","https://fowlskiesoutfitters.com/","(580) 467-1627","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fowl%20Skies%20Outfitters&query_place_id=ChIJrZCVKSyyUoYRcTP7Lb3bNgY","Hunting area"
"Big Thompson Outfitters","5","34","6504 Co Rd 54","Johnstown","Colorado","US","https://www.bigthompsonoutfitters.com/","(970) 420-5137","Hunting club","Fishing club",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Big%20Thompson%20Outfitters&query_place_id=ChIJh0uK1QqpbocRt2IJE0SRhnE","Hunting club"
"Parnell Outdoors","5","33","2280 U.S, NE Hwy 400","Parsons","KS","US","http://www.parnelloutdoors.com/","(910) 527-0906","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Parnell%20Outdoors&query_place_id=ChIJe5nxlUUHuIcR6vyF3A-jD2U","Hunting club"
"Up Top Outdoors Guide Service and Lodge","5","80",,,,,"https://uptopoutdoors.com/","(205) 789-1044","Hunting club","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Up%20Top%20Outdoors%20Guide%20Service%20and%20Lodge&query_place_id=ChIJo_HrCeTJJogRyC6sv22nQSI","Hunting club"
"Gateway River Outfitters","5","1","811 S Moore School Rd","Troy","Missouri","US",,"(636) 368-1463","Hunting club","Association / Organization",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gateway%20River%20Outfitters&query_place_id=ChIJwQ-S5aaZ3ocRWLcQLGoNjY0","Hunting club"
"TC Outfitters","5","9","3045 US-90","Castroville","Texas","US","https://www.tcsouthtexashunts.com/contact-us","(210) 264-8518",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TC%20Outfitters&query_place_id=ChIJVVUJYgtHXIYRPxuVPWevKXw",
"Discounted Hunts LLC","3.2","31",,,,,"https://discountedhunts.net/","(303) 776-7528","Gun shop","Service establishment","Hunting and fishing store","Hunting store","Outdoor clothing and equipment shop","Outdoor sports store",,,,,,"https://www.google.com/maps/search/?api=1&query=Discounted%20Hunts%20LLC&query_place_id=ChIJKxuZ4u_4a4cRYi6NndR0m_I","Gun shop"
"Fly Creek Outfitters LLC",,,"N36268 Foss Rd","Blair","Wisconsin","US",,"(608) 386-5831","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fly%20Creek%20Outfitters%20LLC&query_place_id=ChIJm9aGYLUr-YcRHoIfJnjp848","Hunting preserve"
"Delta Duck Hunters","4.5","2","7026 St Hwy 131 E","Brickeys","Arkansas","US","http://www.deltaduckhunters.com/","(478) 256-3422","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Delta%20Duck%20Hunters&query_place_id=ChIJUZuoOEgi1YcRCJQEjdlykQo","Hunting area"
"Lazy Triple Creek Ranch","5","11","4200 Canyon Creek Rd","Newdale","Idaho","US","https://www.lazytriplecreek.com/","(917) 821-7210","Hunting club","Fishing club","Hunting preserve","Lodge","Ranch","Retreat center","Shooting event area","Shooting range",,,,"https://www.google.com/maps/search/?api=1&query=Lazy%20Triple%20Creek%20Ranch&query_place_id=ChIJfVyfFzySU1MRsCMM7zC1MTk","Hunting club"
"Alaska Trophy Adventures Lodge","5","84","Mile 52 Alagnak River","King Salmon","Alaska","US","http://www.atalodge.com/","(877) 801-2289","Lodge","Fishing camp","Hotel",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alaska%20Trophy%20Adventures%20Lodge&query_place_id=ChIJaYy1eKcE6FYRasHSqlu-NsQ","Lodge"
"Lakota Outfitters","5","3","23634 280th St","Long Valley","South Dakota","US",,,"Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lakota%20Outfitters&query_place_id=ChIJXziDJjHXfocRb6g8fD1tIRw","Hunting area"
"C & D Outfitters",,,"18630 Old Marcus Rd","Howes","South Dakota","US","http://www.cdoutfitter.com/","(605) 985-5498","Hunting club","Entertainment and recreation",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=C%20%26%20D%20Outfitters&query_place_id=ChIJq1mV282fLFMR2NdLIht6o-E","Hunting club"
"JB Outfitters","5","3","15019 Sorum Rd","Reva","South Dakota","US","http://jboutfitters.com/","(605) 866-4683","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JB%20Outfitters&query_place_id=ChIJFR4x4YwfLFMR8xpYZ7YYLMo","Hunting preserve"
"Double D Trophy Outfitters","5","2","6196 Timberline Rd W","Rapid City","South Dakota","US","http://doubledtrophyoutfitters.com/","(605) 877-2550","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Double%20D%20Trophy%20Outfitters&query_place_id=ChIJo7nIVcJafYcRkCt2ejRyn6c","Hunting club"
"Gander Outfitters","5","4","3740 Hwy M","Shelbyville","Missouri","US","http://ganderoutfitter.com/","(660) 651-9728","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gander%20Outfitters&query_place_id=ChIJQzMnm45l3YcRMNNVVOKvhk4","Hunting club"
"SNS Outfitter & Guides","4.5","26",,,,,"http://www.huntwyo.com/","(307) 266-4229","Hunting club","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SNS%20Outfitter%20%26%20Guides&query_place_id=ChIJjSrfg6G8YIcRhF40-YY8o2E","Hunting club"
"Wyoming Outfitters & Guides Association","5","2","159 N Wolcott St #117","Casper","Wyoming","US","https://wyoga.org/","(307) 265-2376","Association / Organization",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Wyoming%20Outfitters%20%26%20Guides%20Association&query_place_id=ChIJjSrfg6G8YIcR32xUIqpe2X4","Association / Organization"
"La Jóya Outfitters","4.9","14",,,,,"https://lajoyaoutfitters.com/","(505) 206-3797","Hunting club","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=La%20J%C3%B3ya%20Outfitters&query_place_id=ChIJNT-lVv5lF4cR8sB-8GjJwTI","Hunting club"
"Alaskan Adventure Guides and Outfitters","5","67","Freight Dock Rd","Homer","Alaska","US","https://www.fishandflyalaska.com/","(907) 299-7185","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alaskan%20Adventure%20Guides%20and%20Outfitters&query_place_id=ChIJbydROqUtwVYRye2Okm7k76A","Fishing charter"
"Supreme Outfitters","3.7","6","4120 Rocky Mountain Trail","Round Rock","Texas","US","https://supremeoutfitters.com/","(361) 492-0990","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Supreme%20Outfitters&query_place_id=ChIJj75YwkDTRIYRMTL5tXGa75Y","Hunting preserve"
"Spoke Hollow Outdoors","4.7","25","100 Hidden Valley Rd","Wimberley","Texas","US","http://hookandfield.com/","(512) 842-7220","Adventure sports center",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Spoke%20Hollow%20Outdoors&query_place_id=ChIJ3Y9MbrRfW4YRnDYCPKhG8kI","Adventure sports center"
"L & L Adventures","4.6","9","4001 Ledgerock Rd","Wimberley","Texas","US","http://landladventures.net/","(512) 940-5111","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=L%20%26%20L%20Adventures&query_place_id=ChIJVXRUg85nW4YRzaOsPhElu1I","Hunting area"
"Triplett Ranch, Lexington, TX","5","17","2205 Co Rd 412","Lexington","Texas","US","http://www.triplettranch.com/","(281) 687-7229","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Triplett%20Ranch%2C%20Lexington%2C%20TX&query_place_id=ChIJeSsV0OJRRIYRn2luT7Z2AbU","Hunting area"
"1A Hunting in Texas Guide Service, Inc.","5","1","212 Judith Ann Dr","Schertz","Texas","US",,"(210) 872-2771","Hunting club","Recreation",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=1A%20Hunting%20in%20Texas%20Guide%20Service%2C%20Inc.&query_place_id=ChIJFQboM-ySXIYRNaqYM6UehlE","Hunting club"
"Duck Camp","4.7","51","1301 E Cesar Chavez St","Austin","Texas","US","https://duckcamp.com/","(512) 482-8333","Outdoor clothing and equipment shop",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Duck%20Camp&query_place_id=ChIJFz9eCBC1RIYRgIE8Il8MoOM","Outdoor clothing and equipment shop"
"Black Rock Creek Outfitters","3.5","8","887 S Johnsonville Ave","Byars","Oklahoma","US","https://blackrockcreek.org/","(405) 343-1472","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Black%20Rock%20Creek%20Outfitters&query_place_id=ChIJgxOOaZUDs4cRicZaLtAm7V0","Hunting preserve"
"South East Kansas Outfitters","4.5","2","Southeast","Arma","Kansas","US",,"(620) 704-4166","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=South%20East%20Kansas%20Outfitters&query_place_id=ChIJnxrWwIq_x4cRX4fZ2sB1iOQ","Hunting area"
"High Pine Outfitters","5","2","390 Boxelder Rd","Glenrock","Wyoming","US","http://highpineoutfitters.com/","(307) 358-3497","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=High%20Pine%20Outfitters&query_place_id=ChIJT9BgS1vWYIcRcTLn9L5I_X4","Hunting area"
"Precipice Outfitters","5","3","680 E River Rd","Pray","Montana","US","https://precipiceoutfitters.com/","(406) 223-7787","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Precipice%20Outfitters&query_place_id=ChIJY5YUK2fvT1MRiS461_EO2As","Hunting club"
"Leg Iron Outfitters & Lodging","4.1","19","3440 Biggers-Reyno Rd","Biggers","Arkansas","US","http://www.legironoutfitters.com/","(314) 605-2091","Hunting club","Lodge",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Leg%20Iron%20Outfitters%20%26%20Lodging&query_place_id=ChIJi0WLnTvs1ocRpEZVmbmrdWQ","Hunting club"
"Rand Creek Outfitters","5","2","3080 N Fork Hwy","Cody","Wyoming","US","https://randcreekoutfitters.com/","(307) 587-3200","Hunting area","Fishing camp","Horseback riding service","Hunting club","Raft trip outfitter",,,,,,,"https://www.google.com/maps/search/?api=1&query=Rand%20Creek%20Outfitters&query_place_id=ChIJK8dJH68rTFMRMUhdWmYXJWg","Hunting area"
"H&A Outfitters, Inc.","4.6","49",,,,,"https://www.nmbiggamehunting.com/?utm_source=organic&utm_medium=gmb-listing&utm_id=google","(505) 474-6959","Hunting club","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=H%26A%20Outfitters%2C%20Inc.&query_place_id=ChIJp22WfDVaGIcRApYq98UpNFQ","Hunting club"
"M&S New Mexico Outfitters LLC.","5","8",,,,,"https://msnmoutfitters.com/","(505) 728-7897","Outdoor activity organiser","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=M%26S%20New%20Mexico%20Outfitters%20LLC.&query_place_id=ChIJfW0Q3VpKfwIRqWI-CZfoDqg","Outdoor activity organiser"
"Muddy Creek Game Birds","5","33","8721 NE Brown Rd","Meriden","Kansas","US","https://muddycreekgamebirds.com/hunting/","(785) 484-2325","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Muddy%20Creek%20Game%20Birds&query_place_id=ChIJkYMyCcupv4cRQFnOqz4jdb4","Hunting preserve"
"SD Wild West Outfitters Guided Hunting and Fishing","4.7","37","513 Elm St","Langford","South Dakota","US",,"(605) 290-9789","Fishing charter","Hunting preserve","Lodge","Tourist attraction",,,,,,,,"https://www.google.com/maps/search/?api=1&query=SD%20Wild%20West%20Outfitters%20Guided%20Hunting%20and%20Fishing&query_place_id=ChIJE_Y4e46SzVIRswxIgiO8y9g","Fishing charter"
"Hay Creek Ranch","5","4","4529 Nebish Rd NE","Tenstrike","Minnesota","US","https://www.haycreekhunt.com/","(218) 556-8427","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hay%20Creek%20Ranch&query_place_id=ChIJA3TgnnOzuVIR_ljqE320n7w","Hunting area"
"The Island","1","1","130 Griffin Ln","Paradis","Louisiana","US","https://hunttheisland.com/location/","(985) 274-2300","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Island&query_place_id=ChIJcULzDbLcIIYRQgnbQMibcF4","Hunting preserve"
"The Hunting Grounds","4.8","11","686 Co Rd 595","Caulfield","Missouri","US","http://www.thehuntinggrounds.com/","(314) 626-8178","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Hunting%20Grounds&query_place_id=ChIJN8IjwbfK0YcRW7sIntbn9Yk","Hunting preserve"
"Midwest Custom Hunts","5","4","RR 1 Box 172","Rutledge","Missouri","US","http://midwestcustomhunts.com/","(573) 768-6417","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Midwest%20Custom%20Hunts&query_place_id=ChIJm7p0cwTB54cRN-zWGpetVKs","Hunting area"
"Moody Ranch Outfitters, Inc.","4.8","24","4609 Co Rd 190","Anderson","Texas","US","http://www.moodyranch.com/","(936) 825-2119","Hunting preserve","Bed & breakfast","Fishing camp","Fishing store","Hunting area","Hunting club","Lodge","Shooting event area",,,,"https://www.google.com/maps/search/?api=1&query=Moody%20Ranch%20Outfitters%2C%20Inc.&query_place_id=ChIJXdrU66qTRoYR1G8HfEudXvg","Hunting preserve"
"Dave Proden'sThornapple River Outfitters Bear Hunting Guide Services","4.8","4","N7520 Proden Rd","Ladysmith","Wisconsin","US","https://www.dpbearhunt.com/","(715) 532-5372","Hunting area","Hunting club",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dave%20Proden'sThornapple%20River%20Outfitters%20Bear%20Hunting%20Guide%20Services&query_place_id=ChIJl2UUeah3q1IRl30VUA_Z2jk","Hunting area"
"ALLOUT Guiding & Outfitting","4.9","31","1960 10 Rd","Mack","Colorado","US","http://www.alloutoutfitters.net/",,"Hunting club","Hunting area",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ALLOUT%20Guiding%20%26%20Outfitting&query_place_id=ChIJNb9UdgWqQIcRJyoJrLruKpc","Hunting club"
"Traxler's Hunting Preserve","4.9","152","37699 Hunting Preserve Ln","Le Center","Minnesota","US","https://www.traxlers.com/","(507) 357-6940","Hunting preserve","Hunting club","Lodge","Shooting event area","Skeet shooting range",,,,,,,"https://www.google.com/maps/search/?api=1&query=Traxler's%20Hunting%20Preserve&query_place_id=ChIJ9ZoNpR9_9ocR-TH5lOiOiFc","Hunting preserve"
"Kwack Smackers Duck Lodge","5","1","87 Spike la","DeWitt","Arkansas","US",,"(870) 672-3456","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kwack%20Smackers%20Duck%20Lodge&query_place_id=ChIJXbX2Zt2xLIYRTVfBkomPq-4","Hunting club"
"Fishtail Ranch","4.9","35","35 Fishtail Rd","Chama","New Mexico","US","http://www.fishtailranch.com/","(575) 588-7884","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fishtail%20Ranch&query_place_id=ChIJ6_FDxSbUF4cR4PlK8QU1VlY","Hunting area"
"Dakota Hunting Farms","5","15","40687 110th St","Hecla","South Dakota","US","http://www.dakotahuntingfarms.com/","(605) 994-2640","Children's camp",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dakota%20Hunting%20Farms&query_place_id=ChIJ_Zs-f4sH0lIRHwxjEF-lrzc","Children's camp"
"Adventure Alaska Southeast","4.8","42","206 Hemlock Loop","Thorne Bay","Alaska","US","http://www.fishorhunt.com/","(907) 828-3907","Lodge","Hotel","Hunting area",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Adventure%20Alaska%20Southeast&query_place_id=ChIJweEL-dXzDlQR3FJwOFUFZh4","Lodge"
"Fish Creek Wildlife Observation Site","4.6","258",,"Hyder","Alaska","US","https://www.fs.usda.gov/r10/tongass/recreation/fish-creek-wildlife-observation-site","(907) 225-2148","Tourist attraction",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fish%20Creek%20Wildlife%20Observation%20Site&query_place_id=ChIJTdqHtJTRC1QR26hVG8nyjHE","Tourist attraction"
"Sportsman's Cove Lodge","4.9","92","Prince of Wales Island","Ketchikan","Alaska","US","https://www.sportsmanscovelodge.com/","(907) 931-9930","Fishing charter","Fishing camp","Hotel","Lodge","Resort hotel",,,,,,,"https://www.google.com/maps/search/?api=1&query=Sportsman's%20Cove%20Lodge&query_place_id=ChIJvwAAAACnDlQR9zz2pIFvV9g","Fishing charter"
"Anglers Adventures & Outfitters","4.9","16","Slip #112, 407 Knudson Cove Rd N","Ketchikan","AK","US","https://www.anglers-adventures.com/","(907) 254-0880","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Anglers%20Adventures%20%26%20Outfitters&query_place_id=ChIJe4kc9-idDlQR1wxSVBUmsbs","Fishing charter"
"Alaska Affordable Adventures","5","38","2605 Tongass Ave","Ketchikan","Alaska","US","http://www.alaskaaffordableadventures.com/","(907) 220-4901","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alaska%20Affordable%20Adventures&query_place_id=ChIJ7_w_VuIkDFQR2iJIaFlV-Kk","Fishing charter"
"Waterfall Resort Alaska","4.8","506","Waterfall Resort Alaska, 320 Dock St","Ketchikan","Alaska","US","http://www.waterfallresort.com/","(800) 544-5125","Resort hotel","Fishing camp","Historical landmark",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterfall%20Resort%20Alaska&query_place_id=ChIJ3VUV8d49DlQR8y3OUp8VIKM","Resort hotel"
"Baranof Fishing Excursions","4.8","375","3 Salmon Landing","Ketchikan","Alaska","US","http://www.exclusivealaska.com/","(907) 617-9579","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Baranof%20Fishing%20Excursions&query_place_id=ChIJf6W_s-MlDFQRL2yXq1ltpQc","Fishing charter"
"Steamboat Bay Fishing Club","5","30","320 Dock St Ste 2","Ketchikan","Alaska","US","http://www.steamboatbay.com/","(800) 350-3474","Resort hotel","Fishing club","Seaplane base",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Steamboat%20Bay%20Fishing%20Club&query_place_id=ChIJEfMs1zTLD1QRVkww_G56Z6I","Resort hotel"
"Chinook Shores Lodge","4.9","38","125 Potter Rd","Ketchikan","Alaska","US","http://www.chinookshores.com/","(907) 225-6700","Fishing charter","Boat rental service","Fishing pier","Lodge",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Chinook%20Shores%20Lodge&query_place_id=ChIJCTO8OOadDlQRY986m-4ulRk","Fishing charter"
"Light Island Lodge","5","17","54 light island lane","Ketchikan","Alaska","US","https://ketchikanfishfinder.com/ketchikan-fishing-lodge.html","(907) 254-4868","Lodge","Fish processing","Fishing camp","Fishing charter","Fishing club","Hotel","Resort hotel",,,,,"https://www.google.com/maps/search/?api=1&query=Light%20Island%20Lodge&query_place_id=ChIJRfjKy-6dDlQR7j2AXVfgt8o","Lodge"
"The Alaska Catch","4.6","54","2417 Tongass Ave #111-305","Ketchikan","Alaska","US","http://www.thealaskacatch.com/","(907) 617-9585","Fishing charter","Cruise terminal","Fishing camp","Fishing pier","Fishing store",,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Alaska%20Catch&query_place_id=ChIJ0eQ7rKUlDFQRzzzlPaQ3v_8","Fishing charter"
"Dalin Charters and Guiding","5","7","7937 Williams Rd","Ketchikan","Alaska","US","http://www.dalincharters.com/","(907) 225-8336","Bed & breakfast","Fishing charter","Hunting club",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dalin%20Charters%20and%20Guiding&query_place_id=ChIJU4Ye7PkmDFQRuTf_nQ7v_lA","Bed & breakfast"
"Silverking Lodge","4.7","145",,"Ketchikan","Alaska","US","http://www.silverkingalaska.com/","(800) 813-4363","Lodge","Fishing area","Fishing camp",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Silverking%20Lodge&query_place_id=ChIJGVkVpWWfDlQR07AQ1ca27NE","Lodge"
"Western SKy Outfitters","4.7","9","2943 Co Rd 321","Ignacio","Colorado","US","http://www.westernskyoutfitters.com/contact-us.html","(970) 219-8663","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Western%20SKy%20Outfitters&query_place_id=ChIJ8Xco4wA8PIcRA5aDKxw_V2w","Hunting club"
